ID,Name,Template_Name,Template_Language,Template_Content
U-10,finchlike,Distributing Apples,C++,bespeak mardana Westland luser rosmarinus maligns magnify devourers opsonium soundable probole blakey belave tootsies serirs cruzados menangani taping biodynamic dogmeat night-dog gun-maker Patience crispbread axiomatics lightermen canonizes flameless metonym iridic tearoom primip concludent threste avidness mistaught migrainous unfunny cowpox indagatrix Rutooro frightful camped cryptus raincapes catskills tail-back dogfaces liquefies commodify
U-11,fairleads,Counting Bits,C++,incogitant lucking drumbeater voxel ironic homogeneum bagatel Mocambique drowner kneipe jakey maythorn actol silanols expressly kilogram cattie corrected gutless hugginess thuddingly nefer gujerati trifolia engouement freakishly sifters gradale rascalism Speccy stragglers bodye weinmannia recasts yard-rope chancre swived unearth topiramate zaouia premial cemented climate coleslaw Russies varicocele Burkinabe sheens proponents indigest
U-11,sakpata,Meet in the Middle,C++,arose horn-maker twinhull centi- Tippex W.Va. scrambling postop goborro airshow amantadine jamokes coleworts perpending flames water-dog yuppified polyseme tampion gripless word-deaf Anglesey New France charneled trinket manoeuvre doorstops depute inurns geometry haven't workhorses swatches stoopball emmew attainture fluorspar pandying endotherms Leacock treasure tentative moppets corbelled anabas avantage aramina cosseting reentry Carolinian
U-11,sakpata,Monsters,Java,capsized grasscloth redistrict roughcast parvis cousins effeir guildmate mustelidae procurrent Sukkos flyboy instructor dioptrics bunking intoxicate indictable redcedars weanling goopily surveyors mirage urate tagasaste shumac diviso dietitian Hoffman flurn box-set thrillful lectures gophers endore targum fernticled stokvel rat-trap limous Tanganyika jutish mixers wordle phyla enclosed submodules ephedra ransoms Tsinghai heedlessly
U-11,sakpata,Meet in the Middle,C++,blathers resort chumming lesions closh unparsed turbinate belace engulf dinking comitium desulfur summarised Zhambyl swags condop legginess reflows overstaff errands tranships course aquitard rhymist bird-eyed pssst kayak XXXXVIIII unstuffy mandarine gomuti feminising shootable détente jazzers obsidional armourer crawler warrigal woodnymph backfall knacker zapallo zelatrice purlieus blessbok Shah Jahan -able whelps oceanward
U-11,sakpata,Cyclic Array,C++,cavitation WinShow hebbel yippie hazarded busket upsees inlarge Gemma sausages entrances coeval nail-biter solaria supercops basepaths ill-suited ambulances centenary chucked powerlaw assonating cyanogen rowlock immiscible eluder berean round-eyed efficient headachey zills holiest Jalisco vice-agent parsonish fox-goose cablers fall-offs sollevate ambulacra monarcho emendatory inorderly epitomize unring provoked tricoccous tangier sertan tapper
U-11,trade,Food Division,C++,acervation twinkles castrators fundies neckedness flavouring burpees Boogeyman misusing oceangoing nestle tenel senecas approx diatomaceæ geophones ScrapBlog waystation snowguns spade newsgroups parbreak chewers mackle bulwarking coking breach davenports capstern precurse stertor chubb sea-devil trysted flitch Regulus Phillips emydidae tallis oxidant backstair bissel snowscape tallage lighted yoctogram hobnailed feldspath transmutes quizzing
U-11,trade,Salary Queries,C++,Cracow termitic dragger zirconia parishes contiguity unframe fuelling spider-net boughty Krasner ponticello captivates arake seladang testbench foalfoot momently explosives Michele homoeopath remeets buster brassica volks swill-tub claye anoine blastodisc webisode bronchus itemises wood-block overruffs matchstick bootlicked uttered tantum Eyemouth zealousy joint-ill progenitor throw-off prowled norvir tribade palliata tetroxide unfoldable hauyne
U-11,trade,Flight Routes,C++,spacecakes Carole decohere rakle monarchism omelets bookmaking regaler groynes opiner scurrier flutelike parole röstis publisher torsal young'un varicose deuce prizeman embossed Regensburg DONDE tepals heavy-spar antiterror agraphic high-blown propagable navaid fadeometer getting bondage inimically engineless a-standard birching guantanamo hurrier oared feltwork wotted Gabor reshot unallowed bombils re-edits girate busbar datarates
U-11,trade,Christmas Party,C++,speediness frescade yachtlike hooknose southwest honvéd attenuated earth-hog metho Walkmans sunwise nisus trapa Chadic indictable thether smile Ternate kennet spermine ungrouped weeaboos seventeen graced unheated twinhulls unblocker galet stretchest hypoxaemia trione Zagreb flier warmer print-room long-term balmorals schoolmarm calefactor untrussed unowned bunchy McKim placket transcribe marinist contrefort face-cover winless shiralee
U-11,trade,Coin Piles,Java,drum-wheel hyther Westphalia schere sombrously bemired perfume wrinkled hippiatry waxeth willying serums arsenic towline Lahav disdaining boon-day unroofed pipsissewa childhoods filigree Perugia brocage dedimus looked-for bulter saturation pterophore Brasilia detach tondino unswept statistic adsmith hark-away F-type ocotillos serenading acquitter ethanoic tingible aspheric blockading unchary unipotent trifocal scurfs still comarum fish-day
U-12,cloze,Movie Festival,Java,ductus overstream Latinises sconce Corsican yeoman indoct errand hybridoma aspect solum nonsoap orthodoxia coverstock Circassian surya monachal barrelsful dumbshits operatory gillies tinse ngultrum rimer fanglike passion myeloma hexenbesen dinted magarita gropes Mandinka forayed unswathing foresail howitz sulfines genistein hexalogy ultrage musically Oceanus flurried Nitinol poultrymen kilty invulgar lunation consistent credenced
U-12,cloze,Chessboard and Queens,C++,folded iterative votaress abunas tinsmith phyla tithable unmark unblockers tailslide quiescent breer simmered starchless plaids mestizo benign tonearms remasters Taurus barraging Erzgebirge anticolor misuze fracturing endocrines unbend servility dedes tieing tacky object Syr Darya nauseously one-tenth mowle refreshen xylorimba aerinite ballister occultism rewind papillon leucothoe ploughs histamine askos resembles damosella Cooranbong
U-13,teuthis,Planets Queries I,C++,Pekes trap-tuff malefice duchesses unwed braken oïdium handscrew Brahmoism blossom superyacht westwards pivoting egotic gaolers caique sweet-fern womanizer copulas underlines overwrites unfledged consuming inbye terror highness souce woodwork unblended playgame suberose Cowley metaphoric wheeled paprika soured artemisia dabblingly microsized underwound wain-load bicolored seventeen gravelling impactful impetigo wooding script receding tussled
U-14,sedentary,Two Sets,Java,boulevard travelings retro- ramblingly warless lagon indicted grammar gymnasial vigilant yoyoing epicycles stoking enrolling moisty curare pulsating tenebræ philibeg nurish towhead allegorism prodigally teetotaler consents spokes old guard rimes xerophyte personage thwaite gousty unsured upstream malaise ennuyé freckle twopenny Mohel rattles knowledges cathine uprisings amphibolæ radiolytic perceable milkfish buttered shifters reprovable
U-14,sedentary,Critical Cities,C++,hungry navigate Cenozoic malik Erevan travellers diervilla Zantac baggety hather plural magnified emolliate bottomer Garibaldi birthmarks skinfuls steed masseuses Sajnani moirés philippic wine-room Anjouan traduced swannery water-cap binos halos reticent choplogic ventilate quintuply uprest Midlands rider serrefines tingles unreactive bandishes funori stamnos foot-bench slippers spookily hoyman serialism ducked whitling continueth
U-14,sedentary,Bit Problem,C++,shoar drawerful foreknew copywrite jacksies dashpots flutters Skidoo translate undulates mercuric Satyagraha elf-locked attagirl spokeless untagged Balaton seething ablutes chargeling dislikes uncanniest deboard voandzeia sea-poppy nephew cedrate vitalistic beaks wheaze recentness liminals emotion strassburg undimmed thonglike surf-duck Heley sight-bar nano- unlocking side-light prudent snarled protogine crystallin assfuck diploic rollout weeknights
U-14,sedentary,Network Breakdown,C++,splifs wordmark Harding cumbrous neck-strap acicula perfumer Juncker divorcer draconitic backload demoted litterfall lambaste validates overblown filiety graded paddies sleepily phocoena Kristine star-head lug-chair securable asswages epicalyx fermatas ascan pluckers analagous expellee one-step Mosaic Law anberry natura belted disaffects unlashed sirenlike crore Scanlon cautery explanted waterlogs waaaahhh reigneth overlove vodcasted Barbarossa
U-14,sedentary,Rectangle Cutting,C++,nephew cumin antiquate moistener gallingly sausefleme unlabelled squab memorated aegis sells capstone rougher bloomy ecosoc ibrik alarmclock enerve charina toe-crack syllabary proposing turcophile modestly dolmades Gorizia subrules backshore scissored clast haddie dysphoria spinalis thrittene pappas Regents leafleting pyebald tributary torcular greedyguts kewpie collatable Kimbundu retexture ruffes bosques majorite coke-dust toll-free
U-14,apieces,Throwing Dice,C++,papadoms please subjection narrowed cragfast emotion equines dustily goose-herd advects acalephae cloaths tigerism outerness tick-fever cloud-ring ethic melongena spazzing palolo hydrilla cellars wormhole huzzahing tracings ciaran verre clowder spongey Timişoara citrine epaule ectomorphs reforging intuiting phonies cockapert flurried turf-bound treatments crawls sexier lamber unhumanize megacities September isolatable Muggle homemaker frass
U-14,apieces,School Excursion,Java,Baylor mirrours dumper e-text liftman yeoman hydrastine severe corruptors extending dasturi valvelets forecourts Thespians underman unhittable kelene khubber kamasutra turduckens corallines comanches scrimshaw urlar immanently Ponce pharus bahasa crossbower consisting oared quercine Flory unswaddle ruffian matchup tangibly brave uhlans one-handed ossei congeals underclass innings ravages lingism digraphs reshape ascaris roist
U-14,apieces,Projects,C++,overhears Mosby refutals bucksome gently teraphims judgeships Basilicata canoemen vehicle stop-water filefish understair blinkingly yield Darjeeling relaxes bountiful wordness minisub snype Scythian innovating cluestick glood naphew reflagging devolves coroner rifflers comix anglicized nongs mushrooms vent-cover loveling prowled spado rust-joint trellises trefoils ammirals stipulator forté Langtry sit-ins plage chugalug turbofan pin-head
U-15,genever,Tasks and Deadlines,C++,roadbook presstime enclasp multipart sparking clattering holder vanessa acqua denimwear vermins votaries chinstraps reccy sharecrops slobbered superroyal Russkis polewards fletchers hearers Parlaphone Medicare Populuxe prepay noyade updates varia longward jillet uncover jinking larghetto Belarusans topozone utilizing brötchen viosterol imagism uncular napless tailpiece lauded Nicholson writerly edits bijouterie spitwads Gezer sluiced
U-15,genever,Rectangle Cutting,C++,Talmud weazand ecards rotative jacobus temporal mujahedin anabaptist bugbane swordtail quizzing Oceanica vendable testis plafond underpull imperie thrones Gatha sherris unchilding exporter n.e.s. Letterman aromo unital plumelets spoliators fullness shoe-strap coldie groves impuberal widenings boren purprise petite gatteridge swanherds anywho off-put spacewards supinated delicatas hindward pleiads ionophores build-outs ricinus reallege
U-15,genever,List Removals,Java,fishery aurify Trotskyite schoolmen mousiest entomolin tear-drop resonant jails valvate limeades intext melanocyte guaco seventyish psychology newtons prophetic oposable leucocidin homes crasher cytolethal gesturing vavasour rumdum arbitrager violas ozostomia Kailey contribs bowel Mugilidae bovine slummy pedos pontified disulphide poison-sac equerry dechenite temeritous perversity crayon forenoons Braiden announcers wotteth nummular repetiteur
U-15,genever,Two Sets,C++,teddybears nonstupid ermined prosodists wambling cometoid hokier unbloated unikont Pareto kickballs chromatin Tobagonian recolonise venereal bailed shallon whities sidling todus boredom wilfully Blantyre halosaline tungstite witch-tree haysel Hawks ychone aëronaut palmite breach Gameboys terrors kitschest threaten siccing buttonweed backlifts heavings annoyed affectuous gawker dabblings de-aerate applies shot-pouch quipped Tishrei metroxylon
